,MSPP0,MSPP1,MSPP2,MSPP3,MSPP4,MSPP5,MSPP6
it307,10.65653456,10.65653456,10.71453757,10.65653456,10.71453757,10.65653456,10.71453757
it308,11.60158902,12.36438586,13.07720742,12.36438586,13.07720742,12.36438586,13.07720742
it309,9.568596096,9.568596096,9.568596096,9.568596096,9.568596096,9.568596096,9.568596096
it310,8.296872144,8.296872144,8.407678534,8.296872144,8.407678534,8.296872144,8.407678534
it311,7.962689712,8.53977589,8.55151379,8.53977589,8.55151379,8.53977589,8.55151379
it312,6.871637356,6.871637356,7.130439666,6.871637356,7.130439666,6.871637356,7.130439666
it313,10.8726911,10.8726911,10.8726911,10.8726911,10.8726911,10.8726911,10.8726911
it314,8.391793644,8.391793644,8.391793644,8.391793644,8.391793644,8.391793644,8.391793644
it315,9.60660293,9.60660293,9.60660293,9.60660293,9.60660293,9.60660293,9.60660293
it316,7.46963916,7.46963916,7.46963916,7.46963916,7.46963916,7.46963916,7.46963916
it317,9.86724209,10.40923127,11.3108316,10.40923127,11.3108316,10.40923127,11.3108316
it318,7.93359032,7.93359032,7.93359032,7.93359032,7.93359032,7.93359032,7.93359032
it319,8.988770426,8.988770426,9.00907437,8.988770426,9.00907437,8.988770426,9.00907437
it320,9.864682236,9.864682236,10.4757485,9.864682236,10.4757485,9.864682236,10.4757485
it321,8.8104176,9.353517054,9.531031458,9.353517054,9.531031458,9.353517054,9.531031458
it322,9.338811118,9.338811118,9.532976606,9.338811118,9.532976606,9.338811118,9.532976606
it323,7.872017794,7.872017794,7.918602378,7.872017794,7.918602378,7.872017794,7.918602378
it324,10.43107804,10.89305292,11.85545648,10.89305292,11.85545648,10.89305292,11.85545648
it325,6.325681574,6.325681574,6.325681574,6.325681574,6.325681574,6.325681574,6.325681574
it326,7.08515534,7.08515534,7.08515534,7.08515534,7.08515534,7.08515534,7.08515534
it327,8.853177852,8.853177852,8.853177852,8.853177852,8.853177852,8.853177852,8.853177852
it328,9.28728656,9.28728656,9.28728656,9.28728656,9.28728656,9.28728656,9.28728656
it329,7.774411808,7.774411808,7.774411808,7.774411808,7.774411808,7.774411808,7.774411808
it330,12.19748043,12.34721174,12.34721174,12.34721174,12.34721174,12.34721174,12.34721174
it331,7.927085244,7.927085244,7.927085244,7.927085244,7.927085244,7.927085244,7.927085244
it332,8.249146672,8.60776714,8.761373946,8.60776714,8.761373946,8.60776714,8.761373946
it333,7.802924248,7.802924248,7.802924248,7.802924248,9.01308443,7.802924248,7.802924248
it334,7.61254807,7.87265461,8.21103595,7.87265461,8.21103595,7.87265461,8.21103595
it335,8.130633414,8.130633414,8.616600708,8.130633414,8.616600708,8.130633414,8.616600708
it336,8.892468242,8.892468242,8.892468242,8.892468242,8.892468242,8.892468242,8.892468242
it337,8.6590012,8.680979014,8.680979014,8.680979014,8.680979014,8.680979014,8.680979014
it338,9.802818858,10.08342833,10.32558324,10.08342833,10.32558324,10.08342833,10.32558324
it339,9.159898424,10.06180978,11.00951513,10.06180978,11.00951513,10.06180978,11.00951513
it340,10.15621887,10.67679916,10.67679916,10.67679916,10.67679916,10.67679916,10.67679916
it341,7.680297624,7.81984169,7.81984169,7.81984169,7.81984169,7.81984169,7.81984169
it342,7.373402444,7.373402444,8.544141492,7.373402444,8.544141492,7.373402444,8.544141492
it343,8.419198448,8.646397524,8.646397524,8.646397524,8.646397524,8.646397524,8.646397524
it344,7.462464532,7.462464532,7.462464532,7.462464532,7.462464532,7.462464532,7.462464532
it345,6.81126723,6.885912572,7.040141384,6.885912572,7.040141384,6.885912572,7.040141384
it346,11.08633067,11.26083371,11.8897518,11.26083371,11.8897518,11.26083371,11.8897518
it347,8.729822106,8.744848752,8.744848752,8.744848752,8.744848752,8.744848752,8.744848752
it348,8.371424252,8.371424252,8.404170596,8.371424252,8.404170596,8.371424252,8.404170596
it349,5.705639972,5.823745322,5.823745322,5.823745322,5.823745322,5.823745322,5.823745322
it350,8.722531846,8.722531846,8.722531846,8.722531846,8.722531846,8.722531846,8.722531846
it351,8.084764114,8.730717742,9.26713445,8.730717742,9.26713445,8.730717742,9.26713445
it352,9.304193934,9.43679791,9.935074644,9.43679791,9.935074644,9.43679791,9.935074644
it353,8.823452498,8.969672234,8.969672234,8.969672234,8.969672234,8.969672234,8.969672234
it354,7.185626188,7.245318924,8.110806864,7.245318924,8.110806864,7.245318924,8.110806864
it355,9.403046168,9.902196614,9.902196614,9.902196614,9.902196614,9.902196614,9.902196614
it356,9.26707047,9.26707047,9.460224198,9.26707047,9.460224198,9.26707047,9.460224198
it357,9.13876811,9.13876811,9.13876811,9.13876811,9.13876811,9.13876811,9.13876811
it358,8.28912397,8.28912397,8.28912397,8.28912397,8.28912397,8.28912397,8.28912397
it359,11.12117982,11.29582626,11.63125126,11.29582626,11.63125126,11.29582626,11.63125126
it360,6.410802092,6.410802092,6.915274634,6.410802092,6.915274634,6.410802092,6.915274634
it361,5.393010052,5.861670438,6.85983414,5.861670438,6.85983414,5.861670438,6.85983414
it362,9.684972564,9.684972564,9.684972564,9.684972564,9.684972564,9.684972564,9.684972564
it363,8.456954316,8.456954316,8.88523312,8.456954316,8.88523312,8.456954316,8.88523312
it364,7.203984186,7.665274666,7.873900194,7.665274666,7.873900194,7.665274666,7.873900194
it365,5.352752498,6.057260084,6.057260084,6.057260084,6.057260084,6.057260084,6.057260084
it366,6.478194746,6.478194746,7.218507662,6.478194746,7.218507662,6.478194746,7.218507662
it367,10.71388633,10.71388633,11.0677388,10.71388633,11.0677388,10.71388633,11.0677388
it368,8.88748093,9.148035032,9.44780914,9.148035032,9.44780914,9.148035032,9.44780914
it369,8.683569808,8.71663828,8.786401234,8.71663828,8.786401234,8.71663828,8.786401234
it370,9.155419202,9.155419202,9.155419202,9.155419202,9.155419202,9.155419202,9.155419202
it371,7.065747548,7.74537711,8.65681987,7.74537711,8.65681987,7.74537711,8.65681987
it372,6.437747768,6.437747768,6.437747768,6.437747768,6.437747768,6.437747768,6.437747768
it373,7.855278122,7.855278122,8.080031518,7.855278122,8.080031518,7.855278122,8.080031518
it374,8.110738388,8.110738388,8.691419816,8.110738388,8.691419816,8.110738388,8.691419816
it375,8.302414214,8.302414214,9.268642382,8.302414214,9.268642382,8.302414214,9.268642382
it376,8.661608508,8.661608508,8.661608508,8.661608508,8.661608508,8.661608508,8.661608508
it377,4.948588948,4.948588948,5.783065164,4.948588948,5.783065164,4.948588948,5.783065164
it378,8.323952346,8.323952346,8.334154862,8.323952346,8.334154862,8.323952346,8.334154862
it379,9.640956616,9.808645564,10.1126778,9.808645564,10.1126778,9.808645564,10.1126778
it380,10.37941622,10.3946122,10.67500975,10.3946122,10.67500975,10.3946122,10.67500975
it381,7.78850609,7.78850609,7.78850609,7.78850609,7.78850609,7.78850609,7.78850609
it382,5.301622012,5.464401782,6.063330628,5.464401782,6.063330628,5.464401782,6.063330628
it383,8.70135515,8.70135515,8.70135515,8.70135515,8.70135515,8.70135515,8.70135515
it384,5.850389204,5.991147936,5.991147936,5.991147936,7.082212744,5.991147936,5.991147936
it385,9.873521716,9.89595958,9.89595958,9.89595958,9.89595958,9.89595958,9.89595958
it386,7.077340462,7.077340462,7.077340462,7.077340462,7.077340462,7.077340462,7.077340462
it387,4.410586482,4.410586482,4.410586482,4.410586482,4.410586482,4.410586482,4.410586482
it388,8.252272806,8.252272806,8.252272806,8.252272806,8.252272806,8.252272806,8.252272806
it389,8.303093066,8.303093066,8.303093066,8.303093066,8.303093066,8.303093066,8.303093066
it390,10.64752326,10.64752326,10.64752326,10.64752326,10.64752326,10.64752326,10.64752326
it391,8.465052382,8.48073866,8.52560051,8.48073866,9.576700612,8.48073866,8.52560051
it392,9.633718646,9.633718646,9.633718646,9.633718646,9.633718646,9.633718646,9.633718646
it393,5.504931538,5.987617172,5.987617172,5.987617172,5.987617172,5.987617172,5.987617172
it394,6.758709302,7.403812806,7.957921856,7.403812806,7.957921856,7.403812806,7.957921856
it395,9.700377378,9.700377378,10.0342579,9.700377378,10.0342579,9.700377378,10.0342579
it396,8.840482476,8.840482476,8.840482476,8.840482476,8.840482476,8.840482476,8.840482476
it397,9.189159924,9.701545112,10.51412226,9.701545112,10.51412226,9.701545112,10.51412226
it398,10.94314112,10.94314112,11.27028579,10.94314112,11.27028579,10.94314112,11.27028579
it399,8.59960246,8.59960246,8.59960246,8.59960246,8.59960246,8.59960246,8.59960246
it400,10.4976943,10.4976943,10.4976943,10.4976943,10.4976943,10.4976943,10.4976943
it401,5.490316292,5.490316292,5.888134224,5.490316292,5.888134224,5.490316292,5.888134224
it402,13.44032787,13.56509202,14.00754887,13.56509202,14.00754887,13.56509202,14.00754887
it403,8.380683852,8.816292296,9.532542682,8.816292296,9.532542682,8.816292296,9.532542682
it404,9.094316394,9.13709602,10.37643169,9.13709602,10.37643169,9.13709602,10.37643169
it405,6.507320408,6.620341186,6.958764662,6.620341186,6.958764662,6.620341186,6.958764662
it406,7.47622291,7.47622291,7.47622291,7.47622291,7.47622291,7.47622291,7.47622291
it407,9.970143546,9.970143546,9.970143546,9.970143546,9.970143546,9.970143546,9.970143546
it408,11.98774616,12.52838504,13.00630896,12.52838504,13.00630896,12.52838504,13.00630896
it409,8.473585112,8.473585112,8.473585112,8.473585112,8.473585112,8.473585112,8.473585112
it410,12.30010451,12.30600873,12.30600873,12.30600873,12.30600873,12.30600873,12.30600873
it411,10.06971395,10.06971395,10.06971395,10.06971395,10.06971395,10.06971395,10.06971395
it412,5.507608362,5.507608362,5.507608362,6.775866634,7.710869944,5.507608362,5.507608362
it413,8.961465468,8.961465468,9.528555738,8.961465468,9.528555738,8.961465468,9.528555738
it414,6.501481732,6.501481732,6.644299152,6.501481732,6.644299152,6.501481732,6.644299152
it415,7.393612238,8.319160796,8.6028468,8.319160796,8.6028468,8.319160796,8.6028468
it416,6.441479648,7.17777089,7.720990862,7.17777089,7.720990862,7.17777089,7.720990862
it417,7.962409532,9.295648422,9.814087744,9.295648422,9.814087744,9.295648422,9.814087744
it418,10.05807033,10.21276237,10.23929335,10.21276237,10.23929335,10.21276237,10.23929335
it419,8.809886934,8.809886934,8.809886934,8.809886934,8.809886934,8.809886934,8.809886934
it420,8.027208992,8.027208992,8.305164216,8.027208992,8.305164216,8.027208992,8.305164216
it421,8.313998236,8.435751744,8.863026776,8.435751744,8.863026776,8.435751744,8.863026776
it422,10.29726334,10.74465464,10.962749,10.74465464,10.962749,10.74465464,10.962749
it423,6.314323054,6.314323054,6.631013664,6.314323054,6.631013664,6.314323054,6.631013664
it424,5.114235036,5.593720712,6.242215648,5.593720712,6.242215648,5.593720712,6.242215648
it425,11.44145318,11.69328326,11.75229915,11.69328326,11.75229915,11.69328326,11.75229915
it426,7.492292732,7.492292732,8.278063138,7.492292732,8.278063138,7.492292732,8.278063138
it427,10.06730885,10.06730885,10.06730885,10.06730885,10.06730885,10.06730885,10.06730885
it428,8.661406746,9.225625154,9.68429773,9.225625154,9.68429773,9.225625154,9.68429773
it429,6.583988868,6.583988868,6.583988868,6.583988868,6.583988868,6.583988868,6.583988868
it430,8.142682878,8.142682878,8.142682878,8.142682878,9.562141088,8.142682878,8.142682878
it431,6.010896266,6.612304798,6.705183758,6.612304798,6.705183758,6.612304798,6.705183758
it432,7.933811176,8.337593496,8.3861662,8.337593496,8.3861662,8.337593496,8.3861662
it433,6.539710242,7.229136662,8.96342265,8.27399623,8.96342265,7.229136662,8.96342265
it434,8.78292739,9.480141228,10.24519569,9.480141228,10.24519569,9.480141228,10.24519569
it435,9.09122288,9.362216236,9.85128174,9.362216236,9.85128174,9.362216236,9.85128174
it436,9.029698252,9.64308869,9.80488496,9.64308869,9.80488496,9.64308869,9.80488496
it437,7.633499216,8.339432754,8.339432754,8.339432754,9.583300858,8.339432754,8.339432754
it438,5.747460792,5.885765576,5.885765576,5.885765576,5.885765576,5.885765576,5.885765576
it439,7.877874132,8.597865424,8.597865424,8.597865424,9.87842999,8.597865424,8.597865424
it440,7.2165581,7.769253746,7.769253746,7.769253746,7.769253746,7.769253746,7.769253746
it441,8.939168846,8.939168846,8.939168846,8.939168846,8.939168846,8.939168846,8.939168846
it442,7.86422498,7.980366152,8.358596044,7.980366152,8.358596044,7.980366152,8.358596044
it443,9.79917466,10.22845785,10.85814544,10.22845785,10.85814544,10.22845785,10.85814544
it444,10.46030141,10.53369732,11.5014076,10.53369732,11.5014076,10.53369732,11.5014076
it445,5.24315536,5.5306691,5.54876674,5.5306691,5.54876674,5.5306691,5.54876674
it446,9.814951768,9.814951768,9.814951768,9.814951768,9.814951768,9.814951768,9.814951768
it447,9.893714946,9.893714946,9.893714946,9.893714946,9.893714946,9.893714946,9.893714946
it448,8.72102914,9.48556215,9.974804802,9.48556215,9.974804802,9.48556215,9.974804802
it449,11.30757326,11.30757326,11.49635772,11.30757326,11.49635772,11.30757326,11.49635772
it450,8.034125808,8.039408086,8.223221664,8.039408086,8.223221664,8.039408086,8.223221664
it451,11.06179802,11.06179802,11.06179802,11.06179802,11.06179802,11.06179802,11.06179802
it452,11.13231257,11.13231257,11.60748895,11.13231257,11.60748895,11.13231257,11.60748895
it453,9.211245114,9.258458704,9.359233812,9.258458704,9.359233812,9.258458704,9.359233812
it454,9.961941836,9.961941836,10.37642807,9.961941836,10.37642807,9.961941836,10.37642807
it455,6.571549912,7.461238482,7.461238482,7.461238482,7.461238482,7.461238482,7.461238482
it456,5.396087204,6.204301422,6.350131216,6.204301422,6.350131216,6.204301422,6.350131216
it457,7.940490012,8.78482849,9.487512498,8.78482849,9.487512498,8.78482849,9.487512498
it458,9.472852534,9.472852534,9.580204502,9.472852534,9.580204502,9.472852534,9.580204502
it459,7.59244339,7.59244339,7.59244339,7.59244339,7.59244339,7.59244339,7.59244339
it460,7.991306762,8.130997044,8.130997044,8.130997044,9.618636568,8.130997044,8.130997044
it461,10.31656147,10.59644482,11.10771334,10.59644482,11.10771334,10.59644482,11.10771334
it462,7.122437808,7.122437808,7.983907774,7.122437808,7.983907774,7.122437808,7.983907774
it463,5.10752698,5.10752698,5.10752698,5.10752698,5.10752698,5.10752698,5.10752698
it464,8.059404376,8.102431452,8.61442225,8.102431452,8.61442225,8.102431452,8.61442225
it465,10.97996123,10.99082592,11.532814,10.99082592,11.532814,10.99082592,11.532814
it466,5.872003318,6.382903268,6.712950802,6.382903268,7.729999464,6.382903268,6.712950802
it467,7.229728522,7.41754076,7.41754076,7.41754076,7.41754076,7.41754076,7.41754076
it468,7.681374218,7.681374218,7.681374218,7.681374218,7.681374218,7.681374218,7.681374218
it469,6.470342724,6.968653054,7.049597982,6.968653054,7.049597982,6.968653054,7.049597982
it470,9.046827052,9.046827052,9.046827052,9.046827052,9.046827052,9.046827052,9.046827052
it471,8.20605005,8.20605005,8.81032256,8.20605005,8.81032256,8.20605005,8.81032256
it472,8.325042796,9.047909126,9.739527374,9.047909126,9.739527374,9.047909126,9.739527374
it473,6.470901026,6.71503878,7.432538644,6.71503878,7.432538644,6.71503878,7.432538644
it474,7.197103612,7.197103612,7.197103612,7.197103612,7.197103612,7.197103612,7.197103612
it475,6.423302414,7.208533792,7.208533792,7.208533792,7.208533792,7.208533792,7.208533792
it476,10.78887588,10.78887588,11.06651491,10.78887588,11.06651491,10.78887588,11.06651491
it477,7.633489968,8.077944158,8.589751248,8.077944158,8.589751248,8.077944158,8.589751248
it478,6.347940204,6.347940204,6.347940204,6.347940204,6.347940204,6.347940204,6.347940204
it479,9.748734542,10.05522518,10.12961066,10.05522518,10.12961066,10.05522518,10.12961066
it480,7.529906644,7.529906644,8.12228082,7.529906644,8.12228082,7.529906644,8.12228082
it481,10.95295536,11.1508365,11.1508365,11.1508365,11.1508365,11.1508365,11.1508365
it482,6.289618716,6.371604298,6.371604298,6.371604298,6.371604298,6.371604298,6.371604298
it483,10.78626259,10.78626259,10.78626259,10.78626259,10.78626259,10.78626259,10.78626259
it484,8.88034957,8.893695126,8.893695126,8.893695126,8.893695126,8.893695126,8.893695126
it485,9.054709488,9.054709488,9.054709488,9.054709488,9.054709488,9.054709488,9.054709488
it486,6.68271729,6.68271729,6.68271729,6.68271729,6.68271729,6.68271729,6.68271729
it487,8.524905854,8.524905854,8.524905854,8.524905854,8.524905854,8.524905854,8.524905854
it488,8.081664136,8.12120447,8.683881366,8.12120447,8.683881366,8.12120447,8.683881366
it489,9.506317164,9.506317164,9.865310896,9.506317164,9.865310896,9.506317164,9.865310896
it490,10.29939099,10.39849562,10.77231328,10.39849562,10.77231328,10.39849562,10.77231328
it491,8.842892868,8.842892868,9.047852628,8.842892868,9.047852628,8.842892868,9.047852628
it492,9.73329851,9.73329851,9.73329851,9.73329851,9.73329851,9.73329851,9.73329851
it493,7.635067728,7.635067728,7.8460362,7.635067728,7.8460362,7.635067728,7.8460362
it494,8.852176492,8.852176492,9.047694626,8.852176492,9.047694626,8.852176492,9.047694626
it495,7.978491036,7.978491036,7.978491036,7.978491036,9.07340759,7.978491036,7.978491036
it496,5.933108174,5.964090464,6.56755909,5.964090464,6.56755909,5.964090464,6.56755909
it497,10.62472749,10.62472749,10.91589039,10.62472749,10.91589039,10.62472749,10.91589039
it498,9.97047309,9.97047309,10.34208908,9.97047309,10.34208908,9.97047309,10.34208908
it499,5.092190156,5.530446542,5.803302908,5.530446542,7.633768494,5.530446542,5.803302908
it500,5.995377672,5.995377672,6.114855744,5.995377672,6.114855744,5.995377672,6.114855744
it501,8.903790708,8.903790708,8.903790708,8.903790708,8.903790708,8.903790708,8.903790708
it502,8.86091552,9.169905136,9.169905136,9.169905136,9.169905136,9.169905136,9.169905136
it503,8.734833834,8.734833834,8.734833834,8.734833834,8.734833834,8.734833834,8.734833834
it504,9.906917368,9.906917368,10.18154737,9.906917368,10.18154737,9.906917368,10.18154737
it505,7.374780384,7.870064808,8.41436057,7.870064808,8.41436057,7.870064808,8.41436057
it506,7.295571634,7.295571634,7.295571634,7.295571634,7.295571634,7.295571634,7.295571634
it507,6.897181662,6.897181662,7.169043264,6.897181662,7.169043264,6.897181662,7.169043264
it508,4.768364976,5.510866182,6.421319512,5.510866182,6.421319512,5.510866182,6.421319512
it509,6.365124988,6.883935242,8.104134558,6.883935242,8.104134558,6.883935242,8.104134558
it510,7.875848466,7.875848466,8.510024988,7.875848466,8.510024988,7.875848466,8.510024988
it511,9.816861354,10.46117267,10.92072796,10.46117267,10.92072796,10.46117267,10.92072796
it512,5.618381466,5.618381466,5.618381466,5.618381466,5.618381466,5.618381466,5.618381466
it513,8.31191576,8.31191576,8.31191576,8.31191576,8.31191576,8.31191576,8.31191576
it514,10.19359176,10.19359176,10.78995308,10.19359176,10.78995308,10.19359176,10.78995308
it515,7.57994519,7.677111614,8.05051318,7.677111614,8.05051318,7.677111614,8.05051318
it516,9.000997636,10.04872713,10.46259897,10.04872713,10.46259897,10.04872713,10.46259897
it517,6.994031334,7.041156202,7.108345116,7.041156202,7.108345116,7.041156202,7.108345116
it518,8.241984548,8.31236293,8.409357358,8.31236293,9.58287106,8.31236293,8.409357358
it519,6.976591572,6.976591572,6.976591572,6.976591572,8.380028312,6.976591572,6.976591572
it520,7.487499766,7.74847542,7.793413926,7.74847542,7.793413926,7.74847542,7.793413926
it521,6.61804248,7.42921531,7.42921531,7.42921531,7.42921531,7.42921531,7.42921531
it522,4.85807288,4.85807288,5.359492306,4.85807288,5.359492306,4.85807288,5.359492306
it523,7.990051766,7.990051766,8.818664902,7.990051766,8.818664902,7.990051766,8.818664902
it524,8.526144664,9.272517146,9.345859506,9.272517146,9.345859506,9.272517146,9.345859506
it525,6.582414216,6.582414216,6.582414216,6.582414216,6.582414216,6.582414216,6.582414216
it526,8.18549273,8.18549273,8.18549273,8.18549273,8.18549273,8.18549273,8.18549273
it527,10.85176041,10.85176041,11.14538261,10.85176041,11.14538261,10.85176041,11.14538261
it528,8.487656616,9.378373028,9.378373028,9.378373028,9.378373028,9.378373028,9.378373028
it529,8.378463046,8.378463046,8.378463046,8.378463046,8.378463046,8.378463046,8.378463046
it530,8.300830444,8.300830444,9.513942768,9.513942768,9.513942768,8.300830444,9.513942768
it531,6.278599964,6.278599964,6.278599964,6.278599964,7.301750654,6.278599964,6.278599964
it532,9.095727904,9.095727904,9.095727904,9.095727904,9.095727904,9.095727904,9.095727904
it533,8.042822976,8.672883844,8.672883844,8.672883844,8.672883844,8.672883844,8.672883844
it534,8.601846838,8.601846838,8.601846838,8.601846838,8.601846838,8.601846838,8.601846838
it535,8.438580994,8.438580994,9.107943692,8.438580994,9.107943692,8.438580994,9.107943692
it536,9.252928276,10.15797415,10.15797415,10.15797415,10.15797415,10.15797415,10.15797415
it537,9.908687178,10.59285259,10.66654471,10.59285259,10.66654471,10.59285259,10.66654471
it538,9.206287694,10.15309255,10.15309255,10.15309255,10.15309255,10.15309255,10.15309255
it539,8.289169298,8.564366052,8.564366052,8.564366052,8.564366052,8.564366052,8.564366052
it540,8.1929134,8.1929134,8.486620454,8.1929134,8.486620454,8.1929134,8.486620454
it541,11.79662721,11.79662721,11.79662721,11.79662721,11.79662721,11.79662721,11.79662721
it542,9.62763842,9.62763842,9.809853302,9.62763842,9.809853302,9.62763842,9.809853302
it543,7.980727634,7.980727634,7.980727634,7.980727634,7.980727634,7.980727634,7.980727634
it544,7.38122343,7.38122343,7.38122343,7.38122343,7.38122343,7.38122343,7.38122343
it545,8.159100198,9.086463612,9.086463612,9.086463612,9.086463612,9.086463612,9.086463612
it546,8.06748963,8.06748963,8.322732894,8.06748963,8.322732894,8.06748963,8.322732894
it547,7.50637034,7.50637034,7.50637034,7.50637034,7.50637034,7.50637034,7.50637034
it548,7.627422166,7.687616554,8.143691766,7.687616554,8.143691766,7.687616554,8.143691766
it549,6.895423872,6.895423872,6.895423872,6.895423872,6.895423872,6.895423872,6.895423872
it550,7.334665186,7.35490367,7.842787826,7.35490367,7.842787826,7.35490367,7.842787826
it551,7.128844404,7.128844404,7.481580278,7.128844404,7.481580278,7.128844404,7.481580278
it552,8.809986824,8.809986824,8.809986824,8.809986824,8.809986824,8.809986824,8.809986824
it553,7.199034646,7.199034646,7.199034646,7.199034646,7.199034646,7.199034646,7.199034646
it554,10.11929078,10.43380116,10.43380116,10.43380116,10.43380116,10.43380116,10.43380116
it555,5.992317022,5.992317022,6.10024354,5.992317022,6.10024354,5.992317022,6.10024354
it556,7.783752966,8.083503548,8.51388162,8.083503548,8.51388162,8.083503548,8.51388162
it557,6.542211814,6.542211814,6.542211814,6.542211814,6.542211814,6.542211814,6.542211814
it558,8.481109464,8.481109464,8.863501506,8.481109464,8.863501506,8.481109464,8.863501506
it559,8.32161551,8.32161551,8.32161551,8.32161551,8.32161551,8.32161551,8.32161551
it560,8.292467098,8.758788438,9.733721076,8.758788438,9.733721076,8.758788438,9.733721076
it561,6.0406393,6.522039894,7.323669536,6.522039894,7.323669536,6.522039894,7.323669536
it562,8.055574648,8.055574648,8.381740408,8.055574648,8.381740408,8.055574648,8.381740408
it563,9.185687656,9.477807962,9.477807962,9.477807962,9.477807962,9.477807962,9.477807962
it564,9.015196886,9.305541596,9.741321176,9.305541596,9.741321176,9.305541596,9.741321176
it565,9.111490026,9.111490026,9.51039974,9.111490026,9.51039974,9.111490026,9.51039974
it566,9.293843584,9.372718084,9.372718084,9.372718084,9.372718084,9.372718084,9.372718084
it567,9.047414498,9.090051094,9.778201786,9.090051094,9.778201786,9.090051094,9.778201786
it568,6.599036702,6.599036702,7.156188376,6.599036702,7.156188376,6.599036702,7.156188376
it569,7.162368206,7.162368206,7.162368206,7.162368206,7.162368206,7.162368206,7.162368206
it570,8.113370738,8.579836016,9.02826633,8.579836016,9.02826633,8.579836016,9.02826633
it571,8.200967696,8.33961723,9.08221483,8.33961723,9.08221483,8.33961723,9.08221483
it572,9.30386825,9.369720342,9.369720342,9.369720342,9.369720342,9.369720342,9.369720342
it573,6.875455938,6.875455938,6.875455938,6.875455938,6.875455938,6.875455938,6.875455938
it574,9.147310088,9.147310088,9.147310088,9.147310088,9.147310088,9.147310088,9.147310088
it575,8.212071014,8.214394282,8.337344992,8.214394282,8.337344992,8.214394282,8.337344992
it576,8.254337038,8.254337038,8.254337038,8.254337038,8.254337038,8.254337038,8.254337038
it577,7.806544086,8.404506912,8.404506912,8.404506912,8.404506912,8.404506912,8.404506912
it578,8.656289582,8.656289582,8.659386174,8.656289582,8.659386174,8.656289582,8.659386174
it579,9.325457374,9.681840962,10.08382702,9.681840962,10.08382702,9.681840962,10.08382702
it580,8.1372351,8.1372351,8.1372351,8.1372351,8.1372351,8.1372351,8.1372351
it581,8.44027382,8.44027382,8.690813506,8.44027382,8.690813506,8.44027382,8.690813506
it582,10.12593937,10.12593937,10.12593937,10.12593937,10.12593937,10.12593937,10.12593937
it583,10.6428143,10.6428143,10.6428143,10.6428143,10.6428143,10.6428143,10.6428143
it584,8.80910309,8.939102508,8.980629802,8.939102508,8.980629802,8.939102508,8.980629802
it585,8.534140256,8.781052514,9.370514396,8.781052514,9.370514396,8.781052514,9.370514396
it586,9.937824848,9.937824848,9.937824848,9.937824848,9.937824848,9.937824848,9.937824848
it587,7.7770896,7.86085837,7.86085837,7.86085837,7.86085837,7.86085837,7.86085837
it588,5.24219779,5.732747682,6.426072688,5.732747682,6.426072688,5.732747682,6.426072688
it589,9.482619038,9.482619038,9.482619038,9.482619038,9.482619038,9.482619038,9.482619038
it590,8.029676904,8.029676904,8.029676904,8.029676904,8.029676904,8.029676904,8.029676904
it591,9.658220336,9.658220336,9.658220336,9.658220336,9.658220336,9.658220336,9.658220336
it592,9.94734384,10.11923679,10.27469074,10.11923679,10.27469074,10.11923679,10.27469074
it593,7.094788664,7.094788664,7.094788664,7.094788664,7.094788664,7.094788664,7.094788664
it594,10.06686508,10.06686508,10.06686508,10.06686508,10.06686508,10.06686508,10.06686508
it595,11.21132053,11.21132053,11.21132053,11.21132053,11.21132053,11.21132053,11.21132053
it596,6.630235978,6.917820782,7.132702796,6.917820782,7.132702796,6.917820782,7.132702796
it597,5.631378766,5.845242274,6.405661162,5.845242274,6.405661162,5.845242274,6.405661162
it598,8.342243062,8.72333902,9.277321728,8.72333902,9.277321728,8.72333902,9.277321728
it599,8.154840164,8.154840164,8.538686726,8.154840164,8.538686726,8.154840164,8.538686726
it600,7.974651516,8.438550674,8.438550674,8.438550674,8.438550674,8.438550674,8.438550674
it601,10.58521105,10.79421922,11.20173995,10.79421922,11.20173995,10.79421922,11.20173995
it602,7.97282557,8.109316368,9.583034126,8.109316368,9.583034126,8.109316368,9.583034126
it603,3.792962588,3.792962588,3.792962588,5.04104108,6.113622354,3.792962588,3.792962588
it604,9.61547329,9.61547329,10.32836698,9.61547329,10.32836698,9.61547329,10.32836698
it605,7.692481548,7.692481548,8.251699162,7.692481548,8.251699162,7.692481548,8.251699162
it606,5.445255562,6.26108816,6.498600664,6.26108816,6.498600664,6.26108816,6.498600664
it607,9.410278978,9.462275616,9.462275616,9.462275616,9.462275616,9.462275616,9.462275616
it608,8.969830378,9.027317302,9.870448254,9.027317302,9.870448254,9.027317302,9.870448254
it609,8.46246236,8.46246236,8.46246236,8.46246236,8.46246236,8.46246236,8.46246236
it610,8.571380636,8.571380636,8.571380636,8.571380636,8.571380636,8.571380636,8.571380636
it611,6.870178098,6.933686366,7.04581733,6.933686366,7.04581733,6.933686366,7.04581733
it612,8.331835728,8.331835728,8.331835728,8.331835728,9.604777712,8.331835728,8.331835728
it613,7.432287988,8.548952628,8.720425874,8.548952628,10.06978815,8.548952628,9.058991388
it614,9.017262112,9.017262112,9.222402472,9.017262112,9.222402472,9.017262112,9.222402472
it615,9.1425066,9.1425066,9.1425066,9.1425066,9.1425066,9.1425066,9.1425066
it616,6.02694149,6.192399614,6.192399614,6.192399614,6.192399614,6.192399614,6.192399614
