,MSPP0,MSPP1,MSPP2,MSPP3,MSPP4,MSPP5,MSPP6
it310,22.58301017,25.46151639,27.7474477,30.50590478,28.50157886,29.48966495,27.38012618
it311,23.1361215,28.67483843,24.05342774,29.69671274,29.77804858,28.67483843,28.21494748
it312,24.52925836,30.26368312,26.12703065,30.26368312,28.66184296,30.26368312,27.93384127
it313,29.32714506,33.0542463,29.5903147,34.75907419,35.32641509,33.39369739,33.3093659
it314,27.4091397,31.43009909,29.64363282,33.85788194,31.27384421,32.69211939,30.2307375
it315,28.34445199,34.50407916,28.87727291,34.50407916,35.26726825,34.50407916,33.17519654
it316,22.81967922,31.13138383,28.19318964,31.13138383,29.82483066,31.13138383,27.14186492
it317,28.45101369,33.54054561,28.53537472,38.71583723,35.63186349,36.28966026,35.66008223
it318,23.14672773,28.71581088,23.94673461,35.59091815,30.88281882,30.94126652,31.23557434
it319,25.77819455,29.00900643,26.79424068,33.08007713,29.44580992,29.00900643,29.71020585
it320,29.09781382,33.68676395,32.46177692,35.84986567,32.21975903,33.68676395,31.95690838
it321,25.39912815,29.18094053,26.48872807,34.01128487,31.17564731,31.32736343,30.47032877
it322,27.42501928,30.83019043,28.99561136,37.40279579,34.79363301,33.62981834,34.30100617
it323,24.87319397,26.64194001,26.61739209,32.59500069,29.92106282,28.99004989,32.96531815
it324,30.67803412,35.69075346,32.88935553,39.81022309,34.987176,37.27239869,35.38718708
it325,18.79674606,23.42337895,22.64760697,29.9703901,26.37011284,28.87350342,25.66149738
it326,21.36824285,23.64373606,24.23269709,35.27770756,25.86318255,29.68413352,26.53861252
it327,27.1363308,34.28147207,28.56245711,37.03754131,34.11953846,34.28147207,32.01044647
it328,30.59741392,35.08260889,32.86425199,40.2766128,36.88373203,35.39592878,35.35315078
it329,24.49248085,27.89919726,27.13735775,34.21917452,28.67556978,32.0863258,28.32247639
it330,35.18854438,38.47880388,36.8837589,38.47880388,37.43760715,38.47880388,37.89389032
it331,23.74730246,30.08246218,25.04485652,34.20339798,25.29148961,32.71178418,29.5340051
it332,23.94007742,24.7363882,24.36704763,35.25334312,27.04844675,31.69234914,30.58096488
it333,21.70213888,24.94766287,25.65481263,32.18459461,28.02908506,27.84295636,27.29933659
it334,24.24397217,29.54316299,24.33514368,32.86134636,28.29925149,29.54316299,29.27641609
it335,25.14761412,32.79533578,26.55198471,32.79533578,29.80491735,32.79533578,29.93634885
it336,24.85839215,33.2610177,25.86184443,33.2610177,32.32040075,33.2610177,29.23772896
it337,26.46824585,27.86804834,26.99023661,32.77241371,30.59521958,29.98656857,28.0530898
it338,26.72609077,29.00449416,28.0011779,32.25990134,28.89876928,31.0683237,30.8585031
it339,27.13324706,35.87716338,27.13324706,35.87716338,32.82825844,35.87716338,33.48233707
it340,30.21772079,33.75263114,32.48197753,39.69491423,35.94180765,39.69491423,37.27943157
it341,24.13675466,29.54831306,26.7073538,30.60662577,27.11239066,29.54831306,28.08381252
it342,23.6616277,27.95240078,26.65831521,33.54293117,27.86284002,29.56349387,28.41526778
it343,24.47362732,27.95331015,26.21407084,30.1120536,29.34314076,29.02610657,28.03281274
it344,21.60640663,27.47807514,22.07353399,29.008504,26.35001757,27.47807514,24.69738739
it345,23.64362872,27.87429874,25.45420674,33.10127236,29.69046805,30.10510592,28.77170987
it346,31.00176157,35.54689073,33.92215742,36.58413897,37.28098875,36.58413897,36.6828801
it347,26.74422786,34.24900918,30.9044063,34.24900918,32.42757067,34.24900918,31.56775087
it348,25.77944459,30.04740151,29.06665242,30.04740151,29.58591423,30.04740151,28.04541713
it349,20.14317378,24.50112646,22.7065509,31.3596551,26.3303341,27.59690094,27.53443472
it350,26.19606232,33.08184427,29.30377339,35.02216385,29.87617743,33.08184427,30.59874766
it351,24.66455485,30.62427248,25.04481763,33.84977431,31.34773918,33.84977431,32.68212768
it352,28.42972154,30.69362147,29.50363509,34.18389011,33.23620452,33.11980198,31.54980167
it353,27.41990326,28.1289338,29.30129344,36.51846689,32.54919665,35.47307522,31.42766927
it354,23.06029134,28.40806111,24.55025435,35.09568282,32.3708605,35.09568282,32.92519155
it355,26.83456675,32.8136431,31.99024045,34.25370749,33.98118141,32.8136431,31.36348417
it356,27.15154323,33.15390131,27.64540204,33.15390131,28.45384353,33.15390131,30.31070573
it357,27.3585257,31.41863924,29.60118338,32.65685513,30.6249096,31.41863924,28.32727448
it358,27.03391543,31.60074813,29.20262237,36.15667224,32.44616473,33.62008179,32.96955847
it359,33.03620202,38.01851965,34.15833033,40.36851148,37.16067207,38.01851965,36.6838951
it360,20.72332157,25.7536157,22.40755979,31.10833034,25.54137347,28.85988197,26.47799483
it361,16.82805788,23.6868021,18.83278169,26.41400671,24.2640906,23.6868021,23.19432465
it362,28.39684484,32.26901371,32.00470737,37.14148053,33.033139,36.00983829,33.16745926
it363,25.62992389,30.4871346,26.5044585,35.28363117,32.39526005,33.97443459,30.15352928
it364,21.82338983,28.72506231,21.82338983,28.72506231,29.08605726,28.72506231,27.39214077
it365,16.48298867,22.72588915,19.36481142,27.24195875,23.4586086,27.24195875,23.43428544
it366,18.68441461,24.61328155,19.00358994,29.76827745,26.26791703,26.631211,25.95072515
it367,29.41864238,34.13433747,31.22398911,34.13433747,31.54628852,34.13433747,31.88563561
it368,24.87993151,29.75173298,28.55280508,33.128643,28.94344035,29.75173298,29.20259754
it369,25.75594171,30.67174297,26.59046073,33.08417871,30.05929957,30.67174297,27.66772517
it370,26.04573817,32.65108629,26.65141922,33.86642157,30.53199204,32.65108629,28.91845057
it371,23.35243593,26.5278989,24.357657,32.53701246,28.96048432,32.53701246,31.4960364
it372,18.8097284,25.20583206,23.89289548,27.48334785,24.65414826,25.20583206,22.44546428
it373,23.95378771,31.72314885,25.21293107,31.72314885,26.36405875,31.72314885,28.21880817
it374,25.61288642,27.98831001,27.9741986,35.48582486,30.93212368,31.51740404,31.72373858
it375,25.85307879,29.86049419,28.05692718,37.18372701,33.09822986,33.62892501,32.94717629
it376,25.28293601,27.65629567,28.34668464,33.59000364,28.34668464,29.89169517,27.88720862
it377,18.15960671,23.18557718,19.23316412,26.80236933,23.9272417,23.18557718,23.08661282
it378,25.91785178,30.71027093,28.08831689,30.71027093,29.43533378,30.71027093,26.97762567
it379,26.24761348,28.36120622,26.4003196,35.24102329,31.08768661,32.80775715,31.12853329
it380,29.32081139,31.73783269,30.26879092,36.36333483,32.68838092,33.05712132,32.37705096
it381,21.98380991,25.88560329,24.68171345,31.61969903,27.67170793,29.63677458,27.35753302
it382,15.88352968,20.85500155,16.22526175,30.71907878,24.98750686,25.35765241,26.15507082
it383,26.39568951,31.24188341,28.53091921,32.70488934,30.58917069,31.24188341,29.1464506
it384,17.7319182,23.72668027,20.16860267,30.57328347,26.26145585,26.76064581,25.73300869
it385,27.26921838,31.22647996,27.8560391,36.70676464,34.15348822,35.31151167,34.07348001
it386,21.42235336,25.34629343,22.70467903,31.33007778,28.00354494,26.76030296,27.68507342
it387,17.28018233,21.49536497,18.1339848,24.19258674,19.16110715,21.49536497,20.10374472
it388,23.44156833,26.55265751,25.839599,30.97885352,26.32643145,26.55265751,25.14599127
it389,25.20205457,28.0154494,28.93279482,34.02713231,30.4080728,31.60332585,29.1632148
it390,28.43582098,32.93781637,31.55715161,34.73883577,31.44648115,32.93781637,31.49629107
it391,26.18674502,32.45148311,27.40633907,33.61490063,30.9047522,32.45148311,31.12065652
it392,29.78360041,35.03161543,32.86390755,37.96043892,34.43653812,35.03161543,34.71412878
it393,19.04553989,24.73358145,21.75587299,30.24872283,26.5404353,27.16661076,25.46246984
it394,21.1497728,27.03140363,22.42658971,31.68938889,27.34255665,28.87600862,29.4867431
it395,26.24221523,32.9002839,28.43606267,34.03919417,31.251767,32.9002839,32.04559934
it396,24.33450402,29.15168471,26.98484839,33.45082173,30.08274775,32.41090769,27.66196576
it397,29.88751002,34.9800554,31.21716712,38.58394224,34.1962481,37.31874494,36.0754445
it398,32.01466507,36.1833033,33.71031619,37.24429225,35.2810198,36.1833033,37.10577568
it399,26.13352815,34.40380645,27.80621197,34.40380645,31.12922978,34.40380645,31.10737615
it400,31.31747625,37.47946072,34.67833067,37.47946072,36.75260359,37.47946072,34.84906678
it401,17.39124959,21.31254451,18.660686,25.69745118,22.93992193,22.46146676,20.77177328
it402,38.506231,42.91430605,40.03286659,45.6379275,43.03494482,44.38568257,44.6243173
it403,26.42156671,32.06012983,27.88576665,34.76049226,30.33812044,32.06012983,31.74864635
it404,26.38151591,31.21732329,28.43274688,35.0634403,32.9645005,33.93009534,33.86375797
it405,21.45793783,26.49604655,22.08804789,27.89031069,25.13997515,26.49604655,25.75916651
it406,24.00630196,28.97352675,25.15749946,33.99777076,30.61046372,28.97352675,26.81317192
it407,28.48934534,32.58090552,30.30213314,35.77549227,32.37466013,34.17527432,31.53485956
it408,34.71605381,37.16926996,35.37361619,42.24058743,38.79383713,41.07451506,39.49550686
it409,24.47265659,30.94241207,25.14490672,33.11958734,31.63463848,32.00930325,31.08168319
it410,33.69320639,35.47263148,34.32179084,38.90465622,34.32769506,37.77288512,36.30560932
it411,28.92244162,35.74581235,30.91994153,35.74581235,32.77438889,35.74581235,32.71266747
it412,19.05644016,22.25202959,22.41145839,31.79441946,26.52960265,27.41625428,28.52328911
it413,26.09317163,29.51415348,26.76071294,35.24761744,31.30145096,32.95633577,30.85506726
it414,20.96374371,25.60820684,21.31064542,30.51799467,26.04269197,28.26053672,26.5206576
it415,23.23943179,29.71678117,23.37188368,34.01646135,30.35444945,29.88101101,29.8700508
it416,22.27589869,24.9197381,24.3653721,33.38269812,28.83851196,33.38269812,31.08091228
it417,23.51521973,28.21822031,25.75719582,34.77860696,28.65647538,32.44060698,32.21325334
it418,29.41417444,32.03602592,30.6865397,36.38209151,34.01599933,32.87689166,30.98222349
it419,26.98613893,29.75647398,27.00174709,35.69205219,30.36293098,32.0315933,28.91158501
it420,24.57012671,28.8105313,27.29211484,31.29290279,29.06080365,28.99028861,28.61182297
it421,24.83451468,29.5417371,25.65756594,30.58845884,29.24656668,29.5417371,29.92711322
it422,29.83975358,33.01207443,31.72854457,37.35232307,33.44075619,34.2267353,33.78478313
it423,21.367254,29.81842835,22.47724322,29.81842835,26.91924282,29.81842835,27.73094555
it424,15.54136893,18.52303614,18.52303614,24.911538,20.55970588,22.57227126,20.94107197
it425,30.3236482,35.78669726,32.8994796,35.78669726,34.70042429,35.78669726,33.16770012
it426,23.0679258,26.78728596,24.93889096,32.73557507,29.01088959,31.22386336,31.22252882
it427,29.35401517,35.08540577,33.07850364,37.21202999,34.13982689,36.08758554,32.51177163
it428,24.0648083,26.66696217,25.11029619,31.60102246,26.95696232,29.36561425,29.66622667
it429,20.78706835,24.93915707,25.26943784,31.67598167,27.03031211,26.21484012,23.44537771
it430,26.79231732,30.04688706,29.17747801,34.20566412,30.389259,34.20566412,32.10635808
it431,18.20708299,25.20633802,18.20708299,26.47844269,23.21971901,24.35857657,23.18912294
it432,24.33600909,30.73032407,25.35786167,31.78483382,29.62530059,31.78483382,28.67769798
it433,20.93051344,25.03792895,23.00860757,31.79967345,26.95515957,31.79967345,28.17865081
it434,26.9724569,29.98215575,29.91421451,39.33100758,34.06563721,36.79726295,34.45251734
it435,26.53952821,28.87555582,28.70901358,33.64313112,29.85090357,33.64313112,32.3371912
it436,26.61897596,29.11143819,27.15864757,33.52511021,30.99812534,33.52511021,34.16793868
it437,23.90554032,27.82289963,25.43299151,39.05994085,29.93859243,31.60381957,32.6235549
it438,18.73330076,21.89374444,18.73330076,28.37951484,21.45101956,24.92512683,21.58932434
it439,25.78895633,27.91456706,27.57928953,37.24219963,29.52660235,33.17369323,32.66384284
it440,22.82783014,27.86339714,24.28551053,31.27401724,28.76656219,31.27401724,28.9515988
it441,26.75263457,33.93535515,28.12406929,33.93535515,33.45527188,33.93535515,30.01134582
it442,24.18211959,31.70497327,27.16818985,31.70497327,28.58229539,31.70497327,29.82293131
it443,30.3142466,35.94305926,30.41978708,40.99398893,38.44350347,37.64314593,37.05376807
it444,27.87949513,33.09316332,29.73907343,36.7859909,35.08050609,34.16752704,33.38023997
it445,16.57810039,19.04260751,17.95791163,25.15877113,20.21787283,22.37586157,22.63241986
it446,28.19065058,35.77543951,30.16870731,36.80821067,34.14825283,35.77543951,32.95577682
it447,26.69157257,30.8849559,28.93418921,34.50479654,32.91327734,33.48681627,30.71916426
it448,28.00119835,32.38824992,29.69152312,34.73992063,33.44595399,34.73992063,34.23842339
it449,31.71091949,35.62870686,33.8848948,37.9257929,34.26162761,36.9019714,34.99759378
it450,25.33991415,29.01816557,25.94740755,35.25474958,32.49581958,33.74966843,30.77530328
it451,34.23420852,37.13274008,35.06910154,42.34178661,38.84694296,40.93087782,39.68637708
it452,30.93326308,38.26678899,32.15220399,39.38199174,38.3638784,38.26678899,35.62176034
it453,27.7240053,31.3429247,30.37592785,35.0733649,31.9961327,31.3429247,29.69176819
it454,28.99794322,31.09358191,30.24799776,38.57714749,33.00078445,33.04320299,33.76000856
it455,20.73753934,25.99249473,23.07498125,30.93992479,24.91044856,29.15775395,25.83331758
it456,18.68175728,21.69855505,20.32890047,28.01651965,23.8627004,25.37552658,24.72085873
it457,25.17794001,30.42103402,25.84215048,36.34334787,33.73755836,33.70949675,32.84024515
it458,26.8664845,32.05511232,31.04292334,36.06546817,32.9362109,32.05511232,33.05593147
it459,23.13171441,27.77741162,26.18467162,31.97179988,30.93871892,30.86466174,29.07011987
it460,25.62728581,26.70049655,27.56586773,32.99004352,29.65237305,32.99004352,30.49714613
it461,30.14070818,34.96824157,33.23671861,34.96824157,33.96319612,34.96824157,33.09329023
it462,22.68586586,27.80593566,23.6133547,30.90566111,28.89282959,30.90566111,30.03929281
it463,17.20118622,23.48733958,20.34770895,31.32327564,26.12876795,28.66017996,24.10945602
it464,27.61489064,33.0964178,31.82281142,34.38194917,32.6562976,33.0964178,31.52852716
it465,30.71137653,33.23926183,31.89842221,36.47812186,32.72564914,35.27881936,35.2015729
it466,21.08851927,29.12141509,23.58588266,29.12141509,24.24034755,29.12141509,26.90122346
it467,22.25898682,23.68386756,23.25680703,31.23576668,25.89384032,28.09961286,26.6647537
it468,23.22832514,30.10450704,25.17814818,32.47068019,30.21630244,30.10450704,26.23966345
it469,23.13216956,25.99149675,24.64407934,29.08855335,25.15230681,29.08855335,27.60345346
it470,26.09577325,29.75322991,29.35962157,35.7412805,30.91918817,33.62148877,30.08032347
it471,26.45885478,31.05098064,27.50869571,38.93406805,30.97098566,33.90666316,31.5040794
it472,24.45714624,27.44171351,26.48270403,32.51978433,30.92519036,32.51978433,31.85351488
it473,20.79361731,24.36109494,21.23903349,31.67261767,27.05973041,28.96355129,26.7552949
it474,20.68637917,25.06243486,21.25696729,27.47414676,22.22519646,25.06243486,22.65821005
it475,20.7403276,25.3692496,24.19393493,31.38274352,25.19130194,29.42738523,27.41020563
it476,29.72443337,35.41176513,32.17226025,35.41176513,34.95234843,35.41176513,34.24365955
it477,23.56388845,25.11073105,25.24206022,34.09222716,30.36267074,34.09222716,30.44038993
it478,19.00583695,20.58306076,20.36631281,25.92842919,20.25658122,20.58306076,20.79998544
it479,30.26799286,33.30205191,31.76629903,37.47349974,33.64211799,35.38455393,33.14479164
it480,20.43935659,24.27596319,22.91248195,30.08697204,25.7960688,27.11619418,26.33926913
it481,28.34533637,33.16075837,32.27207143,34.26667828,32.93179661,33.16075837,32.7458325
it482,21.10035099,28.52483188,22.68522755,30.09981998,26.60339667,28.52483188,26.4220722
it483,31.66190898,35.69756825,35.27633101,37.92060784,36.66235623,37.92060784,35.4682737
it484,24.21689948,27.50699602,26.82432052,28.66506413,28.42449244,27.50699602,26.07208141
it485,25.91343254,33.28138264,27.67192589,33.28138264,28.74222454,33.28138264,30.19066256
it486,18.71043311,20.55055278,21.66107243,26.76771191,22.21148326,23.05432035,22.38177079
it487,25.51338721,31.51965273,27.75552068,33.64544601,32.1523332,31.51965273,29.90753829
it488,25.52586673,28.76800696,26.1034979,34.42995806,27.08314167,32.35938402,29.53432044
it489,28.028395,31.94178843,30.10383428,38.02824403,32.89062945,35.48518429,32.08875052
it490,29.51682117,35.24114362,33.71665528,36.49929749,33.96369668,35.24114362,33.35334656
it491,26.65291478,30.82545112,30.62685119,33.76869376,29.95076862,30.82545112,28.7513307
it492,29.53789635,34.85262069,34.1380027,36.36017517,34.32201927,34.85262069,32.60498139
it493,24.33672043,28.15731019,26.51836226,33.07213968,28.33845321,29.64783798,27.45319657
it494,23.49257024,26.31200683,24.48152649,29.82093269,26.93487197,27.67296601,26.46806088
it495,24.56696788,27.66523967,28.17134872,35.30273584,32.26207841,34.10783221,33.85028814
it496,18.4783809,22.63259521,19.34420743,27.38121449,24.36810297,24.97525618,25.45602662
it497,30.55361902,36.25194668,31.78625576,37.33265702,33.06163489,36.25194668,33.67639247
it498,27.07268305,32.21981615,27.93825563,33.33537453,32.461703,32.21981615,30.89504453
it499,16.92819145,19.00311015,16.92819145,27.68832305,25.39634478,26.58064572,24.21866787
it500,19.44181946,24.11616871,20.43561611,24.11616871,23.51796055,24.11616871,22.05483448
it501,27.1920401,34.68091425,27.96715602,37.24213316,35.07588061,34.68091425,31.76214112
it502,23.79771708,30.25422804,27.12568483,30.25422804,29.32371144,30.25422804,27.84086521
it503,25.31806246,27.88819231,26.54075356,38.3008228,30.13197754,35.73003261,31.09059388
it504,29.79321135,35.20418294,31.16626439,36.52201804,34.39470612,35.20418294,33.53792843
it505,23.3355926,29.5762003,24.96837749,32.16212942,28.46925156,29.5762003,30.16912332
it506,21.35259749,28.74701043,22.6532164,28.74701043,26.34332349,28.74701043,23.90720832
it507,22.10132833,28.10299047,23.1421696,33.41011451,28.63324486,30.28082101,28.91327495
it508,18.1411226,22.64976629,18.38994216,29.75796245,23.26220935,24.77007605,26.13082495
it509,22.88967849,28.89644669,23.96953334,31.28258353,25.28517313,31.28258353,29.99208843
it510,22.92537297,29.40993098,23.61232294,30.5897287,27.66296462,29.40993098,27.80720364
it511,28.12262553,32.65530342,28.12262553,38.22750753,36.49812299,38.22750753,36.46917022
it512,18.35377379,23.22259037,19.72398861,28.01764939,24.66061817,24.400851,23.5629444
it513,25.90817125,31.99575141,29.4227666,33.11549397,30.54250916,31.99575141,27.75994414
it514,28.27632225,32.10799234,31.05302349,36.98196665,31.87778047,32.10799234,32.30077739
it515,25.34469263,30.53563857,25.43743691,33.54210385,31.09934663,30.53563857,29.71026585
it516,27.00777818,29.68155407,30.18978022,36.93535531,33.58167894,35.92479995,34.48432294
it517,22.53916578,25.98889397,24.62738152,31.09507565,29.23559854,28.27093075,28.84472176
it518,24.34096841,29.57457835,24.60455759,35.96795685,30.15122743,31.98558845,31.53958272
it519,22.13363046,26.26588928,23.47597704,34.40498832,28.28551044,27.66199901,27.87943683
it520,23.16885531,29.922873,24.14208561,29.922873,28.28135362,29.922873,26.5611417
it521,20.94764101,24.15947822,21.68572795,32.67322242,28.67895143,29.7521031,28.88529475
it522,16.82317752,21.78891965,17.29330181,29.20502271,23.69250265,24.37663773,22.75256548
it523,25.96647101,27.13723573,27.63267584,34.26878151,30.11830518,34.26878151,31.68028233
it524,25.00712763,28.19038345,27.07331875,33.88813051,28.25241815,30.20517288,28.83924215
it525,22.33831293,25.73287576,26.45541008,31.30938221,28.50472627,30.26977525,28.38069484
it526,25.34907084,30.07809205,26.72265558,34.31421065,33.45984523,32.63401486,30.48251545
it527,32.56884384,36.94818217,35.51237312,38.46081603,36.25333782,36.94818217,33.80349559
it528,25.35142418,27.81401747,26.10559973,36.32231339,30.82271107,33.92103319,32.25424097
it529,25.12298284,28.09240699,26.29223184,33.14815684,29.00706667,30.61711377,29.71283616
it530,25.18043256,28.21727427,26.05321141,36.05719522,29.29624844,33.51856878,32.18415187
it531,20.24284365,24.73843409,20.89090912,29.56679967,24.47711227,25.69670884,24.44411414
it532,25.46141455,27.68731336,26.8767255,35.16145166,30.53218822,29.17857018,31.11663713
it533,25.10880358,30.14816744,25.52193816,36.08580134,32.23277466,33.32795535,31.14886687
it534,28.29840327,33.45339315,30.88892089,34.87163865,32.46533963,34.87163865,31.75437655
it535,24.22523326,27.31742346,26.02702487,33.15129507,28.5700161,32.04944299,30.78953317
it536,27.76425333,31.03795884,30.21816951,40.32001481,33.13408157,35.70707408,34.85840506
it537,27.77907733,32.55173145,30.4911963,35.06838894,33.25198531,33.77479901,33.39018631
it538,28.08499176,31.49156713,28.43392976,38.27287889,32.05505127,34.63093161,35.30411049
it539,25.21400217,29.93798234,26.37921523,34.10704299,28.28339016,31.23221158,31.17932164
it540,24.473171,28.5493605,27.94273313,35.58745213,31.93753322,34.54247209,33.22845012
it541,33.48894289,37.87014505,36.76917725,38.97847386,39.03401612,37.87014505,37.01804542
it542,28.98282743,33.25658109,30.53124334,34.72065616,31.2166534,33.62833564,31.73624846
it543,23.95499793,31.59996657,26.70734556,32.9075883,26.79567886,31.59996657,26.92586526
it544,23.92618914,27.7828205,26.05352498,33.1552747,26.05352498,31.97508042,26.60235784
it545,25.88548086,30.97446017,26.78385533,30.97446017,29.43248539,30.97446017,30.00855979
it546,22.82970243,26.45930251,23.36038468,34.31979454,30.30163833,29.56240189,31.02582233
it547,25.1491645,28.29004464,27.92431681,33.57067069,31.50150377,31.48279406,29.25470761
it548,23.56836404,27.38817673,24.85823776,31.4339074,27.00534192,29.83047332,27.34136688
it549,23.48493555,28.80524431,27.93237159,33.13904612,29.04845048,31.09167633,31.18826269
it550,22.75379985,28.76315104,24.60720329,31.19273396,28.90635221,28.87359289,26.83177685
it551,20.80948524,25.14065238,23.91417377,26.90180983,24.4528319,25.14065238,22.53171467
it552,26.38629598,30.11223529,29.17330534,33.20707727,31.36886992,31.12928449,31.19342721
it553,25.64465856,29.95909244,26.35120385,32.03027807,30.72775519,29.95909244,27.64696809
it554,27.83956073,31.74732205,30.11916083,33.846014,30.11916083,31.74732205,30.53094591
it555,18.11035359,25.78904587,19.81249537,28.96593795,24.49646516,28.96593795,23.88094669
it556,21.34351092,24.62255131,21.77263185,29.76025159,27.64045483,27.93918169,27.33089637
it557,20.844414,25.05954356,24.92251109,27.80929477,25.71457019,26.36170169,24.36456257
it558,24.881626,29.59768614,27.36855498,30.69423402,27.36855498,29.59768614,27.93882099
it559,24.76979527,29.68710425,28.67922996,35.59269151,30.90872893,33.91982993,30.18999954
it560,26.11779181,29.68654033,29.14570832,34.28184669,31.70920946,34.28184669,31.57955929
it561,21.18026294,26.96072594,22.04129102,30.99680589,27.38255648,29.30035316,26.65873602
it562,23.32243401,30.21137656,26.24513659,31.42631589,28.50227137,30.21137656,28.45209379
it563,26.83857848,34.43031012,30.39206407,36.09273886,31.92418095,34.43031012,31.73096772
it564,27.09934295,34.30619644,31.27360072,36.31696119,33.36164548,34.30619644,33.96971042
it565,25.19833846,29.59669859,25.60845557,35.2572832,25.90566704,30.73997426,31.57304727
it566,29.0202626,32.96497516,29.0991371,39.81296705,32.64480158,35.94051999,35.15669667
it567,29.47908516,32.08710798,31.40799299,37.99346046,35.07986236,37.99346046,35.63100947
it568,20.46992431,28.14621052,21.35905309,28.14621052,26.654258,28.14621052,27.54128569
it569,22.4189176,25.24237854,23.46682669,30.18829159,27.24052501,28.86979862,25.46128174
it570,25.35971225,29.55629733,25.52489824,33.98955666,30.12351811,31.9373244,31.60535405
it571,22.54939885,27.10671633,26.56336768,33.37008163,27.7600245,29.1320656,30.19314724
it572,27.89960212,30.32115694,30.27161321,34.84584935,30.17796573,31.98187288,30.74851738
it573,20.30296864,23.38443845,22.7279845,28.96796474,24.21838325,27.79311039,26.68737022
it574,26.44526189,30.89558477,27.53729346,35.91432664,31.02672258,34.19856411,29.35026916
it575,23.95523404,25.94558994,25.82986518,31.93577104,28.19012916,28.96895859,29.30798148
it576,24.84486429,30.96938054,27.59304633,32.16637307,28.14815472,30.96938054,29.010682
it577,25.09476233,30.94985386,25.87537544,35.17762491,32.16925981,32.09744108,30.50692141
it578,23.51021148,30.86334598,24.52507522,33.58315554,28.74940438,30.0281849,27.54963093
it579,24.46619226,29.21997619,26.95331655,34.23888957,29.06578932,31.45116289,29.69820688
it580,23.32526095,28.03722568,27.22556255,29.48808055,27.22556255,28.03722568,24.37763833
it581,25.73276346,29.05456605,27.56667531,33.62214612,29.17570405,32.17160975,30.29269599
it582,27.5795856,32.93338421,28.74238819,34.38356851,32.36256675,32.93338421,29.15335501
it583,30.07221871,33.01363352,30.92396392,41.02496233,34.99392199,39.79690216,36.01740318
it584,26.12059835,32.48183239,28.99020046,34.09126277,31.56565529,32.64258217,30.51091389
it585,26.42286574,32.47417699,27.5532287,32.47417699,30.99558027,32.47417699,31.06474557
it586,30.2505781,34.92550325,32.40981888,35.92828293,34.69303214,34.92550325,34.19655051
it587,22.12488634,26.42103416,25.67431235,32.36830402,28.59809393,32.36830402,30.2935605
it588,15.88353853,18.77392889,16.62063447,30.05053843,19.89312488,23.29188623,22.41096515
it589,28.49391054,32.99426306,32.58100098,35.26085391,32.87493629,32.99426306,31.05992688
it590,25.61325268,32.02928178,28.81991043,33.49481223,31.07144054,32.02928178,31.15142933
it591,28.85654848,31.30637683,32.54957562,36.53084341,32.27527753,35.25942126,32.06164221
it592,27.21852854,30.21308391,28.90659419,35.38194719,30.94111493,32.05311526,32.95050432
it593,21.21515136,27.6252975,21.76388684,31.36198396,25.98036774,27.6252975,25.64882572
it594,29.59155546,33.8417892,33.55820413,39.42099149,34.99627623,36.71457941,35.0721868
it595,29.93077658,33.31967468,30.48622247,35.36435556,35.78984147,33.31967468,32.51684504
it596,20.08630221,27.2278112,22.18338285,28.23226815,23.62103105,27.2278112,25.38334459
it597,17.47286819,22.0839297,18.62659032,29.88553251,25.96357495,28.26328081,26.01712919
it598,24.52650647,33.91543664,26.02553971,33.91543664,32.06244087,33.91543664,32.57229999
it599,24.14722218,26.94321639,26.25119524,35.16047156,27.71097409,32.81051865,32.15728578
it600,24.74417096,27.09335981,28.89283105,33.52054319,30.32961687,29.65639572,28.3552342
it601,29.96254619,35.57881521,32.16264929,35.57881521,33.23511893,35.57881521,34.46213807
it602,23.78427876,26.98463339,24.79216805,34.80314107,29.24353028,30.42358231,34.75853434
it603,13.7601556,15.58727187,14.92336636,26.82658953,20.00225767,22.63797903,20.3921217
it604,27.64692183,30.2175389,29.12320394,34.83024466,33.52595366,33.7410207,32.75622692
it605,24.19435568,26.93431461,27.55336111,31.26587985,28.52241848,31.26587985,27.6717839
it606,17.72190341,19.50601261,18.1608812,27.22857659,21.57763169,22.94463899,22.38204483
it607,28.59824003,31.70422286,29.31710051,35.08166426,35.4187201,31.70422286,32.40865825
it608,26.52739214,28.50747084,28.74666836,34.81309815,31.55846958,32.39014845,33.23521647
it609,24.73324095,28.21384974,27.80715608,33.95775792,29.55026376,31.28932524,29.57879674
it610,25.84247249,32.37861932,28.93403596,32.37861932,32.63038766,32.37861932,30.65777365
it611,22.45877415,26.90135365,22.91372251,33.15180269,29.2595458,30.68256317,29.31296707
it612,25.83409656,28.70201138,26.42873801,34.85450702,30.43038846,33.76823445,30.80660425
it613,23.4545303,28.16325558,24.34020949,34.39638059,29.48002714,34.39638059,33.18388029
it614,25.66658089,28.54373789,26.04275298,32.94101053,31.55637971,31.87582887,30.84106599
it615,27.99736535,34.21786573,30.74117407,34.21786573,31.80318809,34.21786573,34.20794485
it616,19.79270427,25.37765032,19.95816239,28.15892774,24.80944949,25.98300259,23.43253627
it617,23.20278239,26.88781731,25.2886374,34.6979516,26.66603724,29.6824236,29.14585695
it618,29.82951714,36.08203244,31.58869712,36.08203244,33.15699216,36.08203244,34.49619229
it619,24.81683648,27.74890201,28.74610425,37.18650795,29.95646529,35.53561453,33.45041411
