,MSPP0,MSPP1,MSPP2,MSPP3,MSPP4,MSPP5,MSPP6
it58,35.55297944,42.76875138,38.36781693,52.36020241,39.20973919,48.26494792,39.19481063
it59,37.75435759,41.12836983,39.52988203,50.64862419,40.24697196,46.40711684,44.36791167
it60,41.17742339,45.47911352,42.7897664,56.31517733,44.93301475,49.74949364,48.28506463
it61,32.55038847,39.93484879,36.46439708,48.7925167,39.67123075,47.44001528,40.27693542
it62,35.93001308,41.42956706,37.88816272,52.00849081,41.02540733,49.51274159,44.48735764
it63,36.16109678,47.08378003,38.51254699,47.08378003,39.56253405,47.08378003,43.23369984
it64,34.78624974,38.9638915,35.86398281,53.50750367,39.2127087,47.49538763,46.65505372
it65,32.99680502,39.24460945,35.68696692,45.65459243,37.80980152,39.35273584,38.51823838
it66,35.32587252,40.02675263,37.0974371,51.30842146,39.82778339,43.63487122,40.66239852
it67,24.77053392,29.75821724,27.08026423,42.78706882,28.87939427,38.14161535,32.97974569
it68,32.63844189,41.89200764,33.67688805,46.7691355,36.60085757,44.20346052,39.39210076
it69,26.78846752,30.10135748,28.36395372,46.93497091,29.90763979,41.49754719,32.55639732
it70,26.67790615,29.32746013,26.71322538,53.10040417,32.26495186,43.09402883,41.86713821
it71,30.21656413,35.76494479,31.07501076,51.39567064,35.75915464,44.23793903,43.20167644
it72,38.96181842,43.11247586,41.26492142,53.66761384,42.88378882,47.87722061,49.98222278
it73,35.46576212,40.62833469,36.28374076,52.03532331,38.55683164,46.86654904,44.21413337
it74,37.80872893,44.16183355,39.69245032,50.14747956,39.92122887,43.99233965,40.6929255
it75,26.77567082,31.00624571,27.83418286,48.32368298,32.30891504,45.59013269,37.21773154
it76,30.86624804,38.68983532,32.41342112,50.33235307,37.50215664,47.70893735,40.19346534
it77,22.40600501,24.61030506,23.58996099,44.33344923,28.92312324,37.52493761,36.48147012
it78,36.83363978,41.95836524,38.10764273,55.36618898,40.92411501,51.31060061,45.45253124
it79,25.24980787,30.33476916,28.18911215,47.71036777,29.88654754,37.82400162,33.59404883
it80,35.15062098,38.88458382,36.22600274,50.4969323,36.6800673,43.50968504,40.12784648
it81,28.55682601,35.98339004,31.75302897,46.4163799,33.83715552,39.2812825,36.86197625
it82,29.72508792,37.56308608,33.50010162,44.8077874,36.21004158,44.96059435,38.55613821
it83,28.68896813,37.03757797,29.53721235,50.23862216,34.05501284,43.7928709,36.90695582
it84,40.16094566,44.99176928,41.18833474,56.57074797,42.83910587,51.28625687,46.16496594
it85,40.53738609,47.41467329,44.75972071,57.90912616,46.56146203,53.84165111,49.75360419
it86,39.16197358,41.92376356,39.80620823,53.14000175,41.16645945,46.59276539,42.10139655
it87,32.35579194,38.76313007,33.34954798,50.76140042,37.40453564,45.55582962,42.1517324
it88,37.02848294,45.77034967,37.9829333,52.92413244,42.65784515,50.74495459,47.14041391
it89,33.30413732,38.87532346,34.85096847,51.51980815,36.26503904,43.9388186,41.73249668
it90,35.57151969,44.62052314,38.07376405,49.30098877,40.9220934,49.30098877,41.04321614
it91,30.50363258,36.17268923,32.27071929,48.56186772,34.09763037,44.07728439,37.03362101
it92,33.2223156,38.62904172,35.74744513,49.84266502,37.23258628,44.74488962,39.89514827
it93,35.51169495,43.63711883,38.48005242,51.06529358,40.81895429,43.52481061,41.85494708
it94,23.52408631,25.76122903,25.39577301,42.68667323,27.91188761,35.35364284,33.09510439
it95,32.31163304,36.73275935,34.04373759,50.16987914,35.53866345,45.97126824,41.80690854
it96,30.56136314,33.3046492,31.66171535,51.0783483,34.59872165,44.92015574,38.78709567
it97,39.02530621,43.30306033,42.53941495,56.76042002,44.31761949,48.44728025,46.76977382
it98,36.11409747,44.26699548,38.18809792,52.46439349,41.10878684,51.43331667,45.88978778
it99,32.2605679,38.02531583,34.2782572,49.50328782,36.11682496,42.94871278,41.06892131
it100,39.55722994,46.56004369,42.66221518,57.71717463,45.53150606,54.84516524,47.94106543
it101,32.61218539,37.76315392,35.35371499,50.64139593,38.11400007,45.99479747,41.03861276
it102,30.62816239,35.04733167,31.84298879,45.13765252,34.22951724,42.64128705,35.73939583
it103,39.76249689,46.69628377,40.27517898,53.22740349,43.02609681,51.34760796,45.61197853
it104,36.12759001,42.45728455,39.26104687,53.86267588,41.7463064,50.98428288,40.78500331
it105,24.22722742,32.70168438,30.69907872,52.05376841,30.53254674,38.15802894,35.45444992
it106,25.61927576,33.45005571,28.6901567,43.67045154,33.3353676,34.79134679,34.75617057
it107,36.15803387,38.72026003,36.93267714,56.47428882,38.82732597,51.32505696,46.65290176
it108,44.54023434,52.10976337,47.95261238,60.77752628,50.78563797,57.39158114,52.54904663
it109,28.90499532,33.97776665,31.23056291,47.88685481,33.11766708,41.30631806,38.89216374
it110,29.96999988,35.47167826,34.87679756,47.81155412,35.14071792,38.1921199,36.48015402
it111,28.81828538,38.43477157,30.70739266,44.15596345,33.12246196,40.99489744,37.37041316
it112,32.1065147,36.23775376,33.94724496,51.41131192,38.13242358,47.58427043,41.5322076
it113,34.97608081,41.91331967,36.89059762,51.70236776,38.61371629,47.62594484,43.29492769
it114,34.39563917,36.41907039,34.49886074,52.32060386,40.11838044,45.99622988,44.91791642
it115,30.72296162,35.65204543,32.24581941,45.49807883,33.52354563,43.53725062,37.51962546
it116,22.90971415,30.81481229,25.46329059,40.70946638,27.37173028,38.101151,30.75762862
it117,30.98151412,38.28555487,33.77040806,46.40197667,34.4547395,40.47793788,36.3175278
it118,23.36943626,29.70236873,25.23773387,46.85014244,26.87360924,39.32180544,38.56008819
it119,24.56158473,31.17980978,26.5619487,40.49685742,29.09184538,34.9680256,32.35724486
it120,27.50252266,32.96538612,29.60306507,46.72164533,30.26085638,39.188643,36.02741442
it121,29.8133287,34.45876689,31.94371828,49.51296281,34.18042597,41.31114835,38.33435741
it122,29.485232,33.03581468,29.83993266,46.60061908,33.60679927,43.2939636,39.51318817
it123,39.76103793,44.86871237,40.64282145,56.48638883,42.13809115,49.56555257,47.109139
it124,37.03960204,43.3822467,39.0803514,51.4183876,41.77037196,47.69659184,43.01642469
it125,36.04047273,41.08593867,38.13084119,50.9176192,40.1859133,49.82993869,46.32445443
it126,42.12346394,48.40232116,44.29143468,58.9679326,47.29651987,52.42315319,48.29255976
it127,27.60686132,32.02492978,29.73600192,46.97575882,30.70787928,38.35648815,35.52946701
it128,32.14650806,38.69555112,33.06548872,51.25749058,37.65013557,48.68295424,43.08835204
it129,28.50805227,36.55562164,31.20800823,47.7840475,33.62775466,42.25747142,35.65375427
it130,32.33152285,37.50536906,34.63648115,46.6871382,35.79348145,46.6871382,38.63207272
it131,30.91048532,38.36400536,32.67392733,46.48290034,35.58514685,43.18135472,38.64033736
it132,35.38646349,43.26349677,39.00336397,52.62664097,39.23346852,46.1622609,42.85423103
it133,37.35186848,40.76494193,39.34368274,54.96140939,41.55250438,51.37795809,45.46065806
it134,31.36616243,38.75047316,32.35284859,53.49496144,37.37511356,45.85985007,41.72257758
it135,31.97419932,36.37626513,33.13318664,51.88169766,37.53756522,44.48510045,44.08413218
it136,26.92357569,32.35411554,28.54967306,44.59505158,31.91535364,40.06872948,40.30785193
it137,36.65221775,40.70602511,39.37714745,55.96212629,41.31293346,50.40887441,41.40656214
it138,30.78840862,37.12404113,33.94313648,51.85151374,36.6516765,44.99703169,42.6106098
it139,39.21942934,46.62886103,40.58260735,58.78372814,44.53093758,52.1480098,49.4157726
it140,40.8391807,45.92792614,42.9055954,54.27517704,45.25241217,50.74531071,47.58644287
it141,40.67131612,49.618226,42.92834074,56.59698864,43.68509954,52.64078614,44.48260486
it142,32.69890991,40.59776662,33.927335,47.82457904,36.3764521,45.29031998,38.65523254
it143,39.46029931,45.95154662,42.49129548,54.96004573,44.99063496,52.3764423,45.26562535
it144,29.71728389,32.14293694,30.93091527,48.98026082,32.83329644,44.03795387,38.4764147
it145,30.9710131,39.26340443,32.23615526,50.24083808,37.01371741,45.55803601,40.54398935
it146,34.31939521,40.27698379,36.25598,51.49892384,38.43311751,43.49236124,40.29873645
it147,40.62030664,43.35230278,43.54462614,59.91172733,44.51484616,52.27375179,45.5136081
it148,33.27114296,40.36955811,34.3714119,47.08566421,36.98206163,44.65913591,42.31164147
it149,36.32906322,42.1545954,38.93872231,56.50769703,43.61730728,52.58102044,47.45529852
it150,38.79918213,43.48973142,38.8592688,54.32094077,42.65030377,50.09668777,45.49978019
it151,37.76577786,42.6661244,40.45271023,54.13705706,40.51400872,48.52668861,45.56036286
it152,32.01414946,38.95568079,33.54363711,44.69504383,36.57420405,44.69504383,41.77438534
it153,28.88522872,34.44352189,32.19156561,46.88471325,34.07314077,42.47505015,35.68354412
it154,24.59714321,28.93249504,27.02297583,42.74255144,28.43619382,36.80624505,34.96559785
it155,34.64513551,41.23836617,36.5967471,47.88525545,37.64016125,42.92168514,38.41269711
it156,28.29543414,33.41762402,28.77919856,47.31704544,33.81025458,41.0963871,43.0807258
it157,30.11966898,35.92234906,33.33661367,50.94815405,36.17666318,47.59633257,41.98762215
it158,35.04696924,40.54618982,37.45519745,49.29729089,39.51952787,45.5259065,41.54049374
it159,28.22895913,31.24515888,29.68760557,49.51978191,30.49655801,45.12004139,38.87998413
it160,29.31270234,33.3623507,31.73224078,46.92822491,35.55002786,44.71721877,39.9148746
it161,42.53147116,48.27548844,44.87199875,61.50626799,46.89657941,54.92201393,48.07232746
it162,34.72808057,39.00489897,37.45779064,53.88343623,40.94964088,46.59012245,42.38336518
it163,35.20343895,39.26104928,37.04812487,46.92880843,37.87703952,44.44280182,39.4611081
it164,32.52690716,39.28935333,35.42089938,50.01087296,38.01177613,46.53757657,41.45679993
it165,40.47132275,44.43175877,43.86347865,56.42099109,44.42106526,52.2306235,47.16322378
it166,27.11592381,31.07868083,29.47502285,44.94153648,32.72466299,35.44088349,36.42726716
it167,29.50850311,31.61433949,30.18583666,48.11704322,34.53256285,42.95466302,41.38520696
it168,36.57561115,44.05944267,37.86457434,48.85977249,39.44244897,45.41103881,42.83153585
it169,31.89702933,36.81327059,34.35328911,45.87274923,35.16795141,43.44324362,36.77124497
it170,32.57518173,34.90832444,33.08743729,47.09881138,34.10256238,41.54232891,38.40477052
it171,30.03804936,34.85526644,31.03870676,47.04421085,33.95713781,41.67728634,38.32495676
it172,32.08663679,35.22750139,32.93553472,49.45205405,36.71382622,43.5474617,39.77033828
it173,31.04706684,37.34937304,34.48901757,49.67643189,37.60699332,46.71289895,39.11916834
it174,28.80185428,29.79126741,30.14269534,48.82389202,33.62314011,40.83655968,34.88445051
it175,35.49442043,40.90541278,36.92953687,52.2250177,40.5008351,49.13728712,42.54298966
it176,42.02466671,44.8233073,43.85573898,60.50682231,43.85573898,55.51527397,48.90916094
it177,35.89507002,41.79736468,36.43853556,56.0149002,39.77557203,48.79322767,45.13895345
it178,33.57579241,38.81566394,35.65183924,45.3593984,37.54939297,45.3593984,38.2028847
it179,34.35727064,39.16598766,35.10183619,46.76242761,36.11065672,45.59258838,38.40579496
it180,27.7943425,35.58730667,28.61272335,44.6143231,32.82325639,40.25586185,34.51641685
it181,46.51938272,53.66544484,50.86772419,61.32937488,51.62775274,58.8842672,52.08774909
it182,39.15710033,47.17544403,40.62098897,52.39538951,43.34153382,52.39538951,46.06678508
it183,38.27274543,40.07750866,38.47574289,57.51222013,42.44301734,53.59388994,47.97287841
it184,28.58481302,33.04080949,29.27532694,46.22797972,32.52784554,40.87569197,38.17668913
it185,40.62766438,46.89588772,42.79759406,54.46396874,45.5401675,53.2018601,47.69710608
it186,34.28712458,40.52615204,34.70088939,51.31637101,41.44668864,46.38634412,45.5884037
it187,32.97994277,40.11683327,35.19333989,50.5749362,36.63048102,45.66244001,40.39381735
it188,32.35827142,37.77427422,34.31659448,53.15897625,40.1574969,42.47208711,41.27178607
it189,36.52459197,43.71996337,38.87902736,52.41061178,40.43999545,48.80755646,44.63072401
it190,27.18082446,32.36683621,30.00480896,45.77360966,31.11536797,39.44720029,32.83364432
it191,30.54556494,35.34242855,31.60401653,46.47707956,34.97018407,41.51479905,38.90360436
it192,28.94083594,35.83834757,30.80963806,44.77201577,35.4002636,40.14028224,38.88619838
it193,35.31489156,41.92661915,37.52546375,50.87684735,40.81099537,42.83880524,41.38794369
it194,30.91640242,36.0346562,31.85071311,49.33196403,37.81232829,45.16853755,43.28825981
it195,22.27221165,25.42832382,23.7835509,44.35981547,28.62828638,41.93663232,34.60164985
it196,31.97435868,37.16941729,34.6402738,47.27620008,36.64046538,44.12429723,36.48475119
it197,30.57379385,34.96336788,30.90018609,47.9551822,36.83002099,49.24542566,44.90706185
it198,37.07601795,41.07800643,38.48705426,51.98233537,40.13031252,44.73148108,42.77907994
it199,27.83283876,32.7835488,28.37448646,46.45120919,32.38598214,41.35165527,39.28831472
it200,35.18818599,42.23814491,37.61793624,51.26000804,38.54431318,46.24452531,40.42920213
it201,29.96103211,34.15572531,30.53825099,50.76400707,33.50934178,41.39273311,38.27841231
it202,32.78529148,39.44226853,36.21158038,48.90411812,37.26998269,44.03019031,38.94930523
it203,33.81081067,39.34983272,35.84595412,50.93991172,39.2191899,43.6908434,42.32512525
it204,32.60161331,40.47967396,35.0147542,51.62333095,37.09040872,44.91109631,40.64594129
it205,28.98681726,34.09727435,32.48471292,51.21578259,33.7898155,42.25915077,35.52973357
it206,34.44191477,41.70405457,35.71207131,51.59424172,38.062149,45.09095389,42.69999141
it207,23.94108832,27.81555441,26.94449704,47.54124814,30.80307215,33.82776868,31.13625114
it208,36.75297992,45.31555321,38.3960108,48.08315033,39.88741601,45.75101777,42.98821413
it209,34.35040421,39.65199573,39.43034203,53.45691022,40.26585645,46.92643014,39.23048886
it210,35.79269632,42.27510209,38.38102534,54.70888914,42.96089977,51.92116889,44.81071205
it211,26.87059232,28.81967703,28.046827,43.99848989,31.59375907,39.90864567,35.58674982
it212,27.29656092,35.05165831,30.21953505,51.60943372,30.30935433,40.53206611,39.26521583
it213,37.46176868,42.27781378,39.69402014,57.253298,41.27081774,45.38799495,43.9640961
it214,39.9927357,44.0742667,41.17948611,56.1680572,44.35799421,51.05071598,49.94883129
it215,41.76614659,47.06056751,45.66142871,59.38428315,46.43387686,54.0362104,48.51924233
it216,34.0662948,37.19911126,35.55645841,51.78673624,39.56639819,46.8460007,42.14291613
it217,36.47660133,43.27108968,38.32228654,57.56764487,45.36005045,50.73038119,45.07163979
it218,27.48880873,30.80427001,29.63317556,47.36685478,31.09471516,33.84518946,33.77702543
it219,29.56565622,33.19262873,30.45737957,47.43093661,34.72067114,42.72553355,40.72510264
it220,25.82850269,32.06381767,28.79058553,45.02596045,30.81197881,41.35142273,38.49370479
it221,27.4799081,32.42482388,28.93645887,44.76762836,31.01860933,40.64561425,32.80899143
it222,27.9017669,34.67795905,29.13058681,49.06389908,32.30648782,40.89763924,40.01336149
it223,23.97267707,28.47997997,25.78774626,45.47722481,27.58019528,35.54459306,30.23327609
it224,36.67546396,43.21441837,38.57706116,51.83432488,39.16617019,48.84486735,41.69095593
it225,32.49512594,35.54594909,33.35547301,48.74898753,36.05597006,44.85382613,41.30667637
it226,29.80064106,34.85059664,30.49564949,49.26341543,36.74364275,44.28151672,41.10337757
it227,29.26612721,37.08945482,31.02780411,42.5562222,34.4891057,41.28722282,34.75768507
it228,36.31364195,39.13617324,38.0150406,52.17892323,38.45685954,48.65609355,43.61042166
it229,26.23558979,29.14608669,26.65740436,45.54862503,29.18537374,38.96737532,38.79480655
it230,24.82445731,31.08049716,27.10657651,44.94455834,29.69305168,37.52005118,33.2600714
it231,38.15494191,41.11060331,39.17162647,56.48018001,42.1254892,50.21039486,46.78440339
it232,28.99216608,34.52302988,31.53040221,46.51911311,32.01825136,39.48911033,35.62914981
it233,35.33858278,40.16043056,37.00338076,52.78244021,38.86307097,50.25975951,41.62231008
it234,29.82317436,36.51595214,31.69568349,45.05832784,33.71487587,41.60375841,36.30097403
it235,28.91883841,34.02372801,33.04938769,42.61233088,33.20004275,39.91882655,34.79844299
it236,33.13539101,37.18826118,33.72347843,50.30662841,36.05932763,48.08227262,43.24462429
it237,30.50630755,36.6575785,31.72914255,47.13256763,35.14030504,41.23250184,39.04636507
it238,30.13592288,39.38323823,31.25854529,46.47371683,35.97277044,43.65364688,40.46713381
it239,34.00740288,40.28401096,38.01216591,47.5781453,39.08605246,43.30912033,38.91980181
it240,41.49625581,47.05010524,43.1920036,59.36208982,47.03727553,52.73869737,47.39229608
it241,30.30994202,34.1195574,31.01918103,50.53172062,35.51388194,45.28389748,43.4822844
it242,32.15919913,36.19849609,34.95328725,47.08543467,35.70623298,44.71551992,40.34646664
it243,31.81354979,36.77901982,35.78620915,46.56038711,36.58394782,43.01324713,39.30428751
it244,32.70684745,39.32426551,35.31170007,49.62891914,37.86241401,43.87852281,38.35795186
it245,27.59981067,34.90338581,29.19354146,47.55914498,33.50219577,40.80429818,39.66757599
it246,29.19856928,33.50712691,31.478293,45.35778581,33.96971809,42.83492839,39.19327423
it247,37.99118978,45.97082363,39.03351269,54.86557936,43.56267445,50.85100156,45.58997743
it248,33.98564376,38.39140188,36.15654174,50.71551807,38.56420141,48.01559316,41.38076561
it249,40.89997204,45.20582683,43.68782681,56.37924,44.15357784,50.91929105,44.55220924
it250,38.39385055,45.10236839,39.37802071,54.19981736,43.3871807,53.00469245,47.9620476
it251,35.5760136,40.59422595,36.16198422,54.87549003,39.61691436,46.0973838,42.7028776
it252,46.44743116,52.76488305,47.46696293,58.61670109,51.13020824,57.17127401,55.29118073
it253,38.80643714,44.76051296,40.4093968,50.61642098,42.90958569,46.90367909,45.90791682
it254,33.97578397,38.13389018,36.41164663,53.76196985,39.23990213,45.36971952,44.90118205
it255,26.39358479,29.26806493,27.09220126,53.5650113,32.85963734,43.6648472,41.07585043
it256,31.09111751,34.59428484,31.88338518,49.16341692,34.65759268,43.94254811,40.52997784
it257,34.12282775,39.05929654,37.97323525,48.67469037,38.8948204,42.97617959,38.09196153
it258,38.861584,43.97864985,39.51783826,53.13413676,43.57269068,50.75605431,46.03601563
it259,37.88068239,43.58396023,40.38146865,53.38942174,40.44596748,53.38942174,44.51095521
it260,37.77435263,43.61052349,41.20151281,50.44685443,43.38744907,49.43226893,44.47576065
it261,28.21321033,33.60293359,30.59153735,53.5554903,34.64405587,47.32522559,43.8747018
it262,27.26417199,34.7531457,29.10223293,42.65996717,31.7348682,37.81780836,36.24779174
it263,28.98821969,32.42554389,29.97331957,48.91509687,33.82978628,46.22742937,41.12046613
it264,30.84304544,35.26468561,32.42871404,50.07809055,35.18296538,46.03453801,39.42374185
it265,32.89087088,35.55928367,34.22519504,52.80041113,37.04706317,44.57484144,38.27639576
it266,31.95247725,40.02127263,34.02124309,51.6801057,36.00475188,46.35711501,41.77023843
it267,31.32475584,38.05647661,33.40330636,51.18070688,37.65437614,47.97620853,39.09299337
it268,38.02162196,47.61634123,40.19173981,50.88136554,42.52982615,49.68176315,43.09043215
it269,32.91110023,36.19291385,33.5477981,49.13368964,34.90487088,46.52075379,41.73904898
it270,32.47240199,39.39569252,33.30355242,51.98906463,36.32682072,46.79788813,41.82329115
it271,40.68264878,48.2427306,42.62766343,53.94860998,45.6376406,50.47930783,45.65207488
it272,33.88764805,38.35729017,37.37884424,51.66196298,37.49213282,46.35958924,38.56273845
it273,32.35399914,37.07221936,32.84880826,51.49305067,34.97370818,46.14982727,40.16758807
it274,39.47025922,47.40345815,40.92339999,56.20191313,42.30645043,49.03861899,44.27497459
it275,31.27770923,38.39441536,32.11490488,46.11049,37.39159436,41.75254042,40.41196915
it276,34.03069216,39.91356432,35.57603588,50.76598051,37.75526397,44.47778097,42.47599441
it277,38.42111138,41.97361385,39.28964508,55.86682535,42.38192767,49.72206888,49.70145893
it278,35.58189159,40.85795778,38.14659574,52.8278325,38.90447233,48.35947569,42.49191293
it279,28.36921573,34.91772764,29.63723782,50.862414,32.83739584,42.56476467,41.29786041
it280,30.92004023,38.03288023,32.33782315,50.09424256,35.51818597,46.42288404,38.03511684
it281,32.74011236,36.99843243,35.30046832,54.4196528,38.78140344,51.76295773,46.47181458
it282,40.86707812,44.25659049,41.29060268,58.01949987,43.85669408,53.4424803,47.80654896
it283,33.52200928,38.93154497,34.87990708,51.67661002,38.55527635,45.73032696,40.79396248
it284,33.64877054,40.5991828,36.77135377,49.22983211,38.69063134,45.19297466,38.5075717
it285,26.58089772,34.08807029,28.73563604,42.66525607,32.21756487,39.66149443,34.07404827
it286,30.23781655,38.13344711,31.23709698,51.3836336,36.96070987,42.6240962,43.82976452
it287,31.42630379,38.40005103,34.3109693,48.77888537,36.27010093,40.89896537,36.535452
it288,37.96327918,43.96188999,40.89411926,52.18766041,42.32516869,47.53039636,43.29592237
it289,42.10118544,46.5815517,43.8283082,53.41676027,46.31105002,51.98778776,47.95777303
it290,30.18360566,37.7370197,31.74029055,43.92495759,34.44801292,40.03530631,36.87309946
it291,31.76416908,35.28616006,34.32292284,51.24511909,35.70038712,40.03484422,35.85746544
it292,32.68589192,43.10975849,37.43637375,51.46913377,38.10150929,46.32795326,40.06783116
it293,25.18336703,33.53880991,28.94008438,43.14710798,29.80903127,38.60459641,30.20040414
it294,30.76937468,35.93333691,32.53464425,48.86011187,36.04794197,44.7396261,41.24336562
it295,36.0044048,41.51920759,37.36982343,55.37157732,41.71136739,49.88126457,47.09214447
it296,29.95843465,35.60466728,31.90399201,49.55949425,34.66294816,39.68608588,36.39263171
it297,36.75389062,43.524988,38.69630187,51.75346512,44.29013771,50.64476331,45.27950314
it298,32.20464139,36.90118446,35.5070979,49.52808328,36.23983332,46.68590559,42.50159574
it299,32.2442588,41.643731,32.67856996,50.66194032,37.57928078,44.67637377,38.59622619
it300,32.41654701,37.57264614,33.56803826,46.91632472,34.49613568,41.80165234,38.71233319
it301,43.98429003,50.10975362,47.72806777,62.54967596,47.29858761,55.34912374,51.76426008
it302,34.51004838,41.7760567,36.31052152,46.1392349,39.42725161,42.99557817,40.95445022
it303,32.5664156,35.40311171,33.26041699,48.8470919,35.88493043,44.94141593,42.25372316
it304,36.87877335,42.13676638,37.46697926,53.52491054,41.79640505,51.32917164,48.25838784
it305,32.42374057,35.04452096,33.98260039,52.37107178,38.46037264,45.21784862,44.43776676
it306,28.26646706,32.0735769,31.24745449,43.33950031,32.81724557,39.60341962,34.95595388
it307,41.43428756,49.06819475,42.80997288,56.66962062,45.7283473,51.81550077,45.5096325
it308,44.29827977,52.85616186,46.27435941,57.32357965,48.65903169,57.32357965,51.53796402
it309,33.56611354,42.02142433,36.69208216,52.905921,38.5361311,42.85755746,40.40221896
